biz_name,license_num,control_num,resp_dept_code,resp_dept_descr,class_code,class_descr,fiscal_year,license_status,code_descr,status_date,application_date,issue_date,licen_exp_date,renew_date,location_id,street_num,street_pre_qual,street_dir_code,street_name,street_suffix,street_post_qual,street_apt_num
BAR 3 BBQ,25711,3521,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,13,RN,RENEWED,2013-12-02,2012-12-06,2013-12-02,2013-12-31,2013-12-02,400,215,,N,7TH,AVE,,
BAR 3 BBQ,25711,3521,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,14,RN,RENEWED,2014-12-03,2013-12-02,2013-12-18,2014-12-31,2014-12-03,400,215,,N,7TH,AVE,,
BAR 3 BBQ,25711,3521,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,15,RN,RENEWED,2015-11-24,2014-12-03,2014-12-24,2015-12-31,2015-11-24,400,215,,N,7TH,AVE,,
BAR 3 BBQ,25711,3521,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,16,AC,ACTIVE,2015-11-24,2015-11-24,2015-12-18,2016-12-31,,400,215,,N,7TH,AVE,,
BAR 333 LLC,38734,20458,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,12,RN,RENEWED,2012-11-28,2011-12-08,2011-12-19,2012-12-31,2012-11-28,139650,101,,E,MAIN,ST,,
BAR 333 LLC,38734,20458,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,13,RN,RENEWED,2013-11-22,2012-11-28,2012-12-11,2013-12-31,2013-11-22,139650,101,,E,MAIN,ST,,
BAR 333 LLC,38734,20458,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,14,RN,RENEWED,2014-11-20,2013-11-22,2013-12-18,2014-12-31,2014-11-20,139650,101,,E,MAIN,ST,,
BAR 333 LLC,48927,20458,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-06-02,2014-05-30,2014-06-02,2014-12-31,,139650,101,,E,MAIN,ST,,
BAR 333 LLC,49305,20458,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-07-24,2014-07-24,2014-07-23,2014-12-31,,139650,101,,E,MAIN,ST,,
BAR 333 LLC,51855,20458,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,14,AC,ACTIVE,2014-12-08,2014-12-08,2014-12-05,2014-12-31,,139650,101,,E,MAIN,ST,,
BAR 333 LLC,38734,20458,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,15,RN,RENEWED,2015-11-23,2014-11-20,2014-12-10,2015-12-31,2015-11-23,139650,101,,E,MAIN,ST,,
BAR 333 LLC,51867,20458,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,15,AC,ACTIVE,2014-12-08,2014-12-08,2014-12-08,2015-12-31,,139650,101,,E,MAIN,ST,,
BAR 333 LLC,52352,20458,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,15,AC,ACTIVE,2015-02-27,2015-02-27,2015-02-26,2015-12-31,,139650,101,,E,MAIN,ST,,
BAR 333 LLC,38734,20458,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,16,AC,ACTIVE,2015-11-23,2015-11-23,2015-11-23,2016-12-31,,139650,101,,E,MAIN,ST,,
BAY BAR & GRILLE,2776,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,1N,FIRST RENEWAL MAILED,2002-11-18,2002-01-01,2002-12-31,2002-12-31,,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-01,2002-12-17,2003-10-15,2003-12-31,2003-12-01,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,5090,1199,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,3,IN,INACTIVE,2004-02-12,2003-07-02,2003-07-02,2003-12-31,,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-11-29,2003-12-01,2003-12-09,2004-12-31,2004-11-29,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-11-28,2004-11-29,2004-12-07,2005-12-31,2005-11-28,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-01,2005-11-28,2005-12-06,2006-12-31,2006-11-30,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-12-04,2006-11-30,2006-12-18,2007-12-31,2007-12-04,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,19234,1199,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,7,AC,ACTIVE,2007-04-17,2007-04-17,2007-04-17,2007-12-31,,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-11-20,2007-12-04,2007-12-18,2008-12-31,2008-11-20,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,RN,RENEWED,2009-12-02,2008-11-20,2008-12-09,2009-12-31,2009-12-09,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,10,RN,RENEWED,2010-11-16,2009-12-09,2009-12-08,2010-12-31,2010-11-16,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,11,RN,RENEWED,2011-11-18,2010-11-16,2010-12-08,2011-12-31,2011-11-18,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,12,RN,RENEWED,2012-11-29,2011-11-18,2011-12-06,2012-12-31,2012-11-29,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,13,RN,RENEWED,2013-11-12,2012-11-29,2012-12-11,2013-12-31,2013-11-12,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,14,RN,RENEWED,2014-12-02,2013-11-12,2013-12-11,2014-12-31,2014-12-02,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,15,RN,RENEWED,2015-11-09,2014-12-02,2014-12-24,2015-12-31,2015-11-09,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,53102,1199,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,15,AC,ACTIVE,2015-07-17,2015-07-17,2015-07-17,2015-12-31,,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,3024,1199,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,16,AC,ACTIVE,2015-11-09,2015-11-09,2015-12-08,2016-12-31,,85700,2825,,W,MAIN,ST,,
BAY BAR & GRILLE,54104,1199,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-01-15,2016-01-15,2016-01-15,2017-12-31,,85700,2825,,W,MAIN,ST,,
BIO REGIONS INTERNATIONAL,15073,10530,LL,LIQUOR LICENSE,NPEVENT,LIQ - SPEC EVENT - NON-PROFIT,6,IN,INACTIVE,2006-11-08,2006-01-31,2006-01-30,2006-12-31,,84770,100,,,OUT OF CITY LIMITS,ST,,
BIOREGIONAL OUT REACH NETWORK-B.O.R.N. INC,34051,18520,LL,LIQUOR LICENSE,NPEVENT,LIQ - SPEC EVENT - NON-PROFIT,10,IN,INACTIVE,2010-11-05,2010-10-08,2010-10-20,2010-12-31,,14710,111,,S,GRAND,AVE,,
BISL FOODS LLC,54642,27077,LL,LIQUOR LICENSE,B & W,LIQ - BEER AND WINE LICENSE,16,AC,ACTIVE,2016-04-06,2016-03-29,2016-04-06,2016-12-31,,26530,33,,W,MAIN,ST,UNIT,3
BLACK DOG BAR SERVICE,53161,26441,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,15,AC,ACTIVE,2015-07-30,2015-07-30,2015-07-30,2015-12-31,,28870,601,,N,TRACY,AVE,,
BLACK DOG BAR SERVICE,53357,26441,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,15,AC,ACTIVE,2015-08-31,2015-08-31,2015-08-31,2015-12-31,,28870,601,,N,TRACY,AVE,,
BLACK DOG BAR SERVICE,53431,26441,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,15,AC,ACTIVE,2015-09-16,2015-09-16,2015-09-16,2015-12-31,,28870,601,,N,TRACY,AVE,,
BLACK DOG BAR SERVICE,54252,26441,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-02-09,2016-02-09,2016-02-09,2016-12-31,,28870,601,,N,TRACY,AVE,,
BLACK DOG BAR SERVICE,54555,26441,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,16,AC,ACTIVE,2016-03-16,2016-03-16,2016-03-16,2016-12-31,,28870,601,,N,TRACY,AVE,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,10,RN,RENEWED,2010-11-18,2009-12-11,2010-05-14,2010-12-31,2010-11-18,60000,140,,E,MAIN,ST,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,11,RN,RENEWED,2011-12-16,2010-11-18,2010-12-08,2011-12-31,2011-12-16,60000,140,,E,MAIN,ST,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,12,RN,RENEWED,2012-12-13,2011-12-16,2012-01-10,2012-12-31,2012-12-13,60000,140,,E,MAIN,ST,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,13,RN,RENEWED,2013-12-02,2012-12-13,2012-12-28,2013-12-31,2013-12-02,60000,140,,E,MAIN,ST,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,14,RN,RENEWED,2014-12-03,2013-12-02,2013-12-18,2014-12-31,2014-12-04,60000,140,,E,MAIN,ST,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,15,RN,RENEWED,2015-12-02,2014-12-04,2014-12-24,2015-12-31,2015-12-03,60000,140,,E,MAIN,ST,,
BLACKBIRD KITCHEN,31109,15741,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,16,AC,ACTIVE,2015-12-03,2015-12-03,2015-12-18,2016-12-31,,60000,140,,E,MAIN,ST,,
BLACKSMITH ITALIAN,47480,23623,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,14,RN,RENEWED,2014-12-02,2013-12-12,2013-12-20,2014-12-31,2014-12-02,189500,290,,W,KAGY,BLVD,,
BLACKSMITH ITALIAN,47480,23623,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,15,RN,RENEWED,2015-11-18,2014-12-02,2014-12-24,2015-12-31,2015-11-18,189500,290,,W,KAGY,BLVD,,
BLACKSMITH ITALIAN,47480,23623,LL,LIQUOR LICENSE,CABERET,LIQ - RESTAURANT BEER AND WINE,16,AC,ACTIVE,2015-11-18,2015-11-18,2015-12-18,2016-12-31,,189500,290,,W,KAGY,BLVD,,
BOODLES RESTAURANT,2779,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,IN,INACTIVE,2010-05-18,2002-01-01,2002-12-31,2002-12-31,,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-03,2002-12-17,2003-01-07,2003-12-31,2003-12-03,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-12-08,2003-12-03,2003-12-09,2004-12-31,2004-12-08,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-12-13,2004-12-08,2004-12-20,2005-12-31,2005-12-14,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-06,2005-12-14,2005-12-20,2006-12-31,2006-12-06,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-12-12,2006-12-06,2006-12-18,2007-12-31,2007-12-12,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-12-09,2007-12-12,2007-12-18,2008-12-31,2008-12-09,67280,10,,N,CHURCH,AVE,,
BOODLES RESTAURANT,3025,2606,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,IN,INACTIVE,2010-05-18,2008-12-09,2008-12-16,2009-12-31,,67280,10,,N,CHURCH,AVE,,
"BOZEMAN BOWL, THE",2780,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,1N,FIRST RENEWAL MAILED,2002-11-18,2002-01-01,2002-12-31,2002-12-31,,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-05,2002-12-17,2003-01-07,2003-12-31,2003-12-05,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-12-02,2003-12-05,2003-12-16,2004-12-31,2004-12-02,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-12-02,2004-12-02,2004-12-20,2005-12-31,2005-12-02,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-11,2005-12-02,2005-12-20,2006-12-31,2006-12-11,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-12-03,2006-12-11,2006-12-18,2007-12-31,2007-12-03,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-12-02,2007-12-03,2007-12-18,2008-12-31,2008-12-02,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,RN,RENEWED,2009-12-09,2008-12-02,2008-12-09,2009-12-31,2009-12-09,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,10,RN,RENEWED,2010-11-17,2009-12-09,2009-12-15,2010-12-31,2010-11-18,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,11,RN,RENEWED,2011-11-18,2010-11-18,2010-12-08,2011-12-31,2011-11-18,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,12,RN,RENEWED,2012-11-28,2011-11-18,2011-12-06,2012-12-31,2012-11-28,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,13,RN,RENEWED,2013-11-27,2012-11-28,2012-12-11,2013-12-31,2013-11-27,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,14,RN,RENEWED,2014-11-26,2013-11-27,2013-12-18,2014-12-31,2014-11-26,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,15,RN,RENEWED,2015-11-25,2014-11-26,2015-01-06,2015-12-31,2015-11-24,2220,414,,E,BABCOCK,ST,,
"BOZEMAN BOWL, THE",3026,1032,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,16,AC,ACTIVE,2015-11-25,2015-11-24,2015-12-18,2016-12-31,,2220,414,,E,BABCOCK,ST,,
BOZEMAN GRILL & TAVERN,2777,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,1N,FIRST RENEWAL MAILED,2002-11-18,2002-01-01,2002-12-31,2002-12-31,,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-10,2002-12-18,2003-01-07,2003-12-31,2003-12-10,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-11-16,2003-12-10,2003-12-16,2004-12-31,2004-11-16,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,5,RN,RENEWED,2005-12-07,2004-11-16,2004-12-07,2005-12-31,2005-12-07,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,14140,3476,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,5,AC,ACTIVE,2005-09-27,2005-09-07,2005-09-07,2005-12-31,,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,6,RN,RENEWED,2006-12-01,2005-12-07,2005-12-20,2006-12-31,2006-11-30,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,7,RN,RENEWED,2007-11-16,2006-11-30,2006-12-18,2007-12-31,2007-11-19,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,8,RN,RENEWED,2008-12-01,2007-11-19,2008-10-08,2008-12-31,2008-11-30,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,9,RN,RENEWED,2009-12-02,2008-11-30,2008-12-09,2009-12-31,2009-12-02,82500,1320,,N,19TH,AVE,,
BOZEMAN GRILL & TAVERN,3096,3476,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,10,IN,INACTIVE,2010-11-09,2009-12-02,2009-12-08,2010-12-31,,82500,1320,,N,19TH,AVE,,
"BOZEMAN HOME COMPANY, THE",19850,6169,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,7,PP,PAYMENT PENDING,2007-07-06,2007-07-06,2007-07-06,2007-12-31,,20100,416,,N,11TH,AVE,,
BOZEMAN HOTEL/R & N CORP,2781,1555,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,2,IN,INACTIVE,2003-02-24,2002-01-01,2002-12-31,2002-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,3097,1555,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,3,RN,RENEWED,2003-12-03,2002-12-18,2003-01-07,2003-12-31,2003-12-03,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,5413,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,3,IN,INACTIVE,2004-02-12,2003-09-05,2003-09-09,2003-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,7027,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,3,IN,INACTIVE,2004-02-12,2003-09-13,2003-09-13,2003-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,7227,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,3,IN,INACTIVE,2004-02-12,2003-10-01,2003-10-09,2003-10-02,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,7228,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,3,IN,INACTIVE,2004-02-12,2003-10-01,2003-10-01,2003-10-03,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,7335,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,3,IN,INACTIVE,2004-02-12,2003-10-17,2003-10-17,2003-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,3097,1555,LL,LIQUOR LICENSE,FULL,LIQ - ALL ALCOHOLIC BEVERAGES,4,RN,RENEWED,2004-12-01,2003-12-03,2003-12-09,2004-12-31,2004-12-01,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,7857,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-02-11,2004-01-27,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,8392,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-04-30,2004-04-12,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,8472,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-04-30,2004-04-28,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,8619,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-05-25,2004-05-25,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,8812,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-10-05,2004-07-06,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,9013,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-10-05,2004-07-16,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,9014,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-10-05,2004-07-16,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,10971,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-10-14,2004-10-14,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,10972,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-10-14,2004-10-14,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,10973,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-10-14,2004-10-14,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,11015,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2004-11-03,2004-10-25,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,11168,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2005-01-28,2004-11-22,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
BOZEMAN HOTEL/R & N CORP,11256,1555,LL,LIQUOR LICENSE,SPEVENT,LIQ - SPEC EVENT - CATERING ENDORSEMENT,4,AC,ACTIVE,2005-01-06,2004-12-09,2005-08-19,2004-12-31,,100070,15,,N,ROUSE,AVE,,
